order_item_id,order_id,product_id,quantity,unit_price,total_price
OI001812,O000426,P0013,2,204.47,408.94
OI001813,O000623,P0119,1,37.99,37.99
OI001814,O000241,P0048,4,22.94,91.76
OI001815,O000712,P0082,1,108.55,108.55
OI001816,O000778,P0098,4,87.52,350.08
OI001817,O000738,P0128,2,81.48,162.96
OI001818,O000601,P0084,2,100.61,201.22
OI001819,O000588,P0044,5,83.65,418.25
OI001820,O000978,P0109,1,269.31,269.31
OI001821,O000425,P0099,5,136.69,683.45
OI001822,O000585,P0127,5,56.63,283.15
OI001823,O000909,P0125,3,339.63,1018.89
OI001824,O000988,P0124,3,83.79,251.37
OI001825,O000875,P0061,4,68.73,274.92
OI001826,O000478,P0029,2,137.48,274.96
OI001827,O000359,P0196,5,97.68,488.4
OI001828,O000586,P0095,1,300.44,300.44
OI001829,O000998,P0001,1,205.63,205.63
OI001830,O000422,P0108,2,73.46,146.92
OI001831,O000565,P0079,2,116.9,233.8
OI001832,O000024,P0020,3,244.35,733.05
OI001833,O000213,P0032,3,98.45,295.35
OI001834,O000060,P0042,1,84.32,84.32
OI001835,O000253,P0148,1,300.56,300.56
OI001836,O000771,P0057,3,429.62,1288.86
OI001837,O000951,P0128,2,81.48,162.96
OI001838,O000812,P0185,5,333.87,1669.35
OI001839,O000458,P0072,5,138.56,692.8
OI001840,O000247,P0107,3,246.04,738.12
OI001841,O000276,P0027,4,38.79,155.16
OI001842,O000614,P0137,2,98.66,197.32
OI001843,O000186,P0091,2,53.61,107.22
OI001844,O000106,P0090,5,105.69,528.45
OI001845,O000792,P0193,5,76.48,382.4
OI001846,O000847,P0119,4,37.99,151.96
OI001847,O000324,P0019,2,67.31,134.62
OI001848,O000469,P0063,2,104.03,208.06
OI001849,O000441,P0037,1,163.56,163.56
OI001850,O000237,P0145,5,45.17,225.85
OI001851,O000906,P0008,5,76.87,384.35
OI001852,O000383,P0057,1,429.62,429.62
OI001853,O000058,P0051,5,136.99,684.95
OI001854,O000401,P0078,2,78.12,156.24
OI001855,O000693,P0030,4,45.34,181.36
OI001856,O000267,P0039,4,281.89,1127.56
OI001857,O000868,P0163,5,124.01,620.05
OI001858,O000589,P0143,3,31.09,93.27
OI001859,O000764,P0051,1,136.99,136.99
OI001860,O000751,P0087,3,76.86,230.58
OI001861,O000153,P0006,2,64.76,129.52
OI001862,O000744,P0172,1,71.84,71.84
OI001863,O000875,P0185,1,333.87,333.87
OI001864,O000857,P0057,2,429.62,859.24
OI001865,O000992,P0021,1,115.8,115.8
OI001866,O000342,P0121,3,79.61,238.83
OI001867,O000192,P0001,3,205.63,616.89
OI001868,O000051,P0197,3,188.73,566.19
OI001869,O000280,P0178,2,284.43,568.86
OI001870,O000848,P0023,4,260.5,1042.0
OI001871,O000798,P0010,1,48.48,48.48
OI001872,O000585,P0031,1,88.15,88.15
OI001873,O000102,P0168,5,72.78,363.9
OI001874,O000664,P0044,4,83.65,334.6
OI001875,O000981,P0198,2,267.05,534.1
OI001876,O000833,P0072,3,138.56,415.68
OI001877,O000436,P0079,2,116.9,233.8
OI001878,O000988,P0150,4,172.48,689.92
OI001879,O000711,P0165,2,133.56,267.12
OI001880,O000735,P0056,4,175.19,700.76
OI001881,O000479,P0131,4,93.84,375.36
OI001882,O000329,P0068,1,67.6,67.6
OI001883,O000926,P0117,3,227.62,682.86
OI001884,O000288,P0196,5,97.68,488.4
OI001885,O000052,P0076,1,79.1,79.1
OI001886,O000596,P0098,1,87.52,87.52
OI001887,O000714,P0149,3,60.85,182.55
OI001888,O000923,P0048,1,22.94,22.94
OI001889,O000080,P0052,2,81.47,162.94
OI001890,O000584,P0054,5,31.28,156.4
OI001891,O000194,P0120,5,55.36,276.8
OI001892,O000927,P0079,3,116.9,350.7
OI001893,O000747,P0138,5,117.83,589.15
OI001894,O000575,P0127,5,56.63,283.15
OI001895,O000792,P0046,4,93.66,374.64
OI001896,O000370,P0041,3,329.52,988.56
OI001897,O000441,P0101,1,29.46,29.46
OI001898,O000020,P0129,4,43.04,172.16
OI001899,O000491,P0183,2,79.24,158.48
OI001900,O000315,P0077,2,59.39,118.78
OI001901,O000822,P0056,4,175.19,700.76
OI001902,O000098,P0085,1,82.19,82.19
OI001903,O000429,P0137,5,98.66,493.3
OI001904,O000506,P0199,5,341.73,1708.65
OI001905,O000857,P0053,4,89.14,356.56
OI001906,O000580,P0056,3,175.19,525.57
OI001907,O000733,P0039,2,281.89,563.78
OI001908,O000748,P0045,2,55.08,110.16
OI001909,O000202,P0043,4,62.64,250.56
OI001910,O000161,P0134,3,39.68,119.04
OI001911,O000881,P0181,4,59.13,236.52
OI001912,O000740,P0035,2,46.2,92.4
OI001913,O000788,P0198,4,267.05,1068.2
OI001914,O000576,P0114,4,100.79,403.16
OI001915,O000392,P0049,2,210.17,420.34
OI001916,O000094,P0177,4,271.9,1087.6
OI001917,O000171,P0066,3,55.48,166.44
OI001918,O000165,P0028,2,46.28,92.56
OI001919,O000987,P0147,3,323.57,970.71
OI001920,O000738,P0107,2,246.04,492.08
OI001921,O000597,P0142,5,59.27,296.35
OI001922,O000908,P0055,2,99.52,199.04
OI001923,O000092,P0053,3,89.14,267.42
OI001924,O000757,P0181,2,59.13,118.26
OI001925,O000281,P0056,2,175.19,350.38
OI001926,O000124,P0119,2,37.99,75.98
OI001927,O000174,P0077,4,59.39,237.56
OI001928,O000574,P0157,3,329.97,989.91
OI001929,O000226,P0177,5,271.9,1359.5
OI001930,O000863,P0065,3,107.74,323.22
OI001931,O000362,P0122,1,112.3,112.3
OI001932,O000827,P0078,5,78.12,390.6
OI001933,O000825,P0010,5,48.48,242.4
OI001934,O000390,P0119,4,37.99,151.96
OI001935,O000120,P0023,4,260.5,1042.0
OI001936,O000289,P0164,2,221.03,442.06
OI001937,O000921,P0057,1,429.62,429.62
OI001938,O000747,P0034,5,118.3,591.5
OI001939,O000133,P0177,4,271.9,1087.6
OI001940,O000085,P0079,1,116.9,116.9
OI001941,O000332,P0015,2,75.36,150.72
OI001942,O000065,P0153,3,83.43,250.29
OI001943,O000214,P0170,3,97.07,291.21
OI001944,O000602,P0051,3,136.99,410.97
OI001945,O000524,P0090,5,105.69,528.45
OI001946,O000292,P0058,3,390.27,1170.81
OI001947,O000713,P0138,5,117.83,589.15
OI001948,O000591,P0010,4,48.48,193.92
OI001949,O000824,P0093,4,133.0,532.0
OI001950,O000595,P0120,1,55.36,55.36
OI001951,O000397,P0019,1,67.31,67.31
OI001952,O000562,P0030,1,45.34,45.34
OI001953,O000015,P0063,3,104.03,312.09
OI001954,O000096,P0167,1,107.33,107.33
OI001955,O000525,P0154,2,418.25,836.5
OI001956,O000080,P0024,1,81.07,81.07
OI001957,O000119,P0016,5,75.2,376.0
OI001958,O000785,P0159,5,86.03,430.15
OI001959,O000992,P0096,3,65.44,196.32
OI001960,O000916,P0164,4,221.03,884.12
OI001961,O000525,P0029,2,137.48,274.96
OI001962,O000693,P0055,3,99.52,298.56
OI001963,O000132,P0186,2,59.97,119.94
OI001964,O000175,P0067,1,337.1,337.1
OI001965,O000838,P0121,4,79.61,318.44
OI001966,O000339,P0085,2,82.19,164.38
OI001967,O000282,P0136,3,60.43,181.29
OI001968,O000217,P0101,1,29.46,29.46
OI001969,O000344,P0043,5,62.64,313.2
OI001970,O000788,P0060,2,71.75,143.5
OI001971,O000814,P0016,3,75.2,225.6
OI001972,O000151,P0134,4,39.68,158.72
OI001973,O000697,P0036,3,117.88,353.64
OI001974,O000450,P0188,3,252.61,757.83
OI001975,O000942,P0038,1,68.52,68.52
OI001976,O000336,P0080,2,282.38,564.76
OI001977,O000969,P0166,3,114.06,342.18
OI001978,O000495,P0158,4,93.37,373.48
OI001979,O000533,P0193,4,76.48,305.92
OI001980,O000593,P0089,2,137.76,275.52
OI001981,O000397,P0045,3,55.08,165.24
OI001982,O000456,P0082,5,108.55,542.75
OI001983,O000661,P0149,1,60.85,60.85
OI001984,O000222,P0040,4,73.43,293.72
OI001985,O000788,P0132,1,67.76,67.76
OI001986,O000480,P0038,3,68.52,205.56
OI001987,O000655,P0097,2,24.44,48.88
OI001988,O000574,P0194,4,284.46,1137.84
OI001989,O000637,P0059,1,193.41,193.41
OI001990,O000510,P0157,2,329.97,659.94
OI001991,O000893,P0163,2,124.01,248.02
OI001992,O000526,P0144,3,71.73,215.19
OI001993,O000801,P0009,5,220.03,1100.15
OI001994,O000302,P0109,4,269.31,1077.24
OI001995,O000072,P0177,3,271.9,815.7
OI001996,O000105,P0164,5,221.03,1105.15
OI001997,O000116,P0073,3,112.77,338.31
OI001998,O000711,P0008,4,76.87,307.48
OI001999,O000093,P0137,5,98.66,493.3
OI002000,O000780,P0152,3,124.65,373.95
OI002001,O000905,P0039,2,281.89,563.78
OI002002,O000394,P0125,3,339.63,1018.89
OI002003,O000472,P0098,1,87.52,87.52
OI002004,O000850,P0089,2,137.76,275.52
OI002005,O000800,P0132,4,67.76,271.04
OI002006,O000023,P0187,3,36.09,108.27
OI002007,O000015,P0180,2,43.78,87.56
OI002008,O000885,P0032,5,98.45,492.25
OI002009,O000002,P0006,4,64.76,259.04
OI002010,O000176,P0113,2,20.11,40.22
OI002011,O000149,P0070,2,104.08,208.16
OI002012,O000901,P0164,3,221.03,663.09
OI002013,O000032,P0151,4,373.89,1495.56
OI002014,O000278,P0160,2,92.71,185.42
OI002015,O000792,P0051,5,136.99,684.95
OI002016,O000462,P0191,3,267.43,802.29
OI002017,O000121,P0102,3,112.47,337.41
OI002018,O000129,P0082,1,108.55,108.55
OI002019,O000440,P0030,1,45.34,45.34
OI002020,O000912,P0146,2,62.75,125.5
OI002021,O000711,P0057,4,429.62,1718.48
OI002022,O000002,P0158,3,93.37,280.11
OI002023,O000990,P0008,2,76.87,153.74
OI002024,O000634,P0199,2,341.73,683.46
OI002025,O000761,P0166,1,114.06,114.06
OI002026,O000406,P0123,5,81.92,409.6
OI002027,O000145,P0037,4,163.56,654.24
OI002028,O000337,P0077,1,59.39,59.39
OI002029,O000621,P0104,3,53.78,161.34
OI002030,O000412,P0039,4,281.89,1127.56
OI002031,O000650,P0125,4,339.63,1358.52
OI002032,O000114,P0111,5,80.09,400.45
OI002033,O000808,P0198,5,267.05,1335.25
OI002034,O000007,P0072,5,138.56,692.8
OI002035,O000578,P0064,3,105.72,317.16
OI002036,O000621,P0196,1,97.68,97.68
OI002037,O000466,P0196,5,97.68,488.4
OI002038,O000999,P0157,5,329.97,1649.85
OI002039,O000908,P0027,2,38.79,77.58
OI002040,O000673,P0125,1,339.63,339.63
OI002041,O000118,P0057,3,429.62,1288.86
OI002042,O000353,P0186,3,59.97,179.91
OI002043,O000135,P0126,3,57.21,171.63
OI002044,O000791,P0160,1,92.71,92.71
OI002045,O000264,P0003,5,251.79,1258.95
OI002046,O000289,P0037,4,163.56,654.24
OI002047,O000754,P0189,3,131.12,393.36
OI002048,O000086,P0162,1,274.18,274.18
OI002049,O000447,P0129,2,43.04,86.08
OI002050,O000987,P0196,4,97.68,390.72
OI002051,O000617,P0030,4,45.34,181.36
OI002052,O000456,P0186,4,59.97,239.88
OI002053,O000435,P0088,3,107.19,321.57
OI002054,O000179,P0025,5,83.25,416.25
OI002055,O000315,P0129,3,43.04,129.12
OI002056,O000465,P0153,2,83.43,166.86
OI002057,O000596,P0154,5,418.25,2091.25
OI002058,O000278,P0107,4,246.04,984.16
OI002059,O000351,P0116,3,345.28,1035.84
OI002060,O000731,P0086,4,69.43,277.72
OI002061,O000209,P0040,4,73.43,293.72
OI002062,O000239,P0019,1,67.31,67.31
OI002063,O000230,P0155,1,81.82,81.82
OI002064,O000721,P0179,4,423.2,1692.8
OI002065,O000586,P0168,5,72.78,363.9
OI002066,O000021,P0071,4,108.8,435.2
OI002067,O000173,P0030,5,45.34,226.7
OI002068,O000010,P0177,5,271.9,1359.5
OI002069,O000719,P0137,4,98.66,394.64
OI002070,O000855,P0029,1,137.48,137.48
OI002071,O000785,P0053,3,89.14,267.42
OI002072,O000132,P0157,4,329.97,1319.88
OI002073,O000906,P0070,4,104.08,416.32
OI002074,O000912,P0113,4,20.11,80.44
OI002075,O000929,P0015,2,75.36,150.72
OI002076,O000925,P0092,1,251.54,251.54
OI002077,O000357,P0103,3,71.16,213.48
OI002078,O000920,P0175,3,226.29,678.87
OI002079,O000169,P0046,5,93.66,468.3
OI002080,O000853,P0144,3,71.73,215.19
OI002081,O000063,P0155,3,81.82,245.46
OI002082,O000485,P0016,3,75.2,225.6
OI002083,O000101,P0069,3,31.34,94.02
OI002084,O000562,P0056,3,175.19,525.57
OI002085,O000266,P0051,5,136.99,684.95
OI002086,O000549,P0008,3,76.87,230.61
OI002087,O000132,P0075,3,101.68,305.04
OI002088,O000284,P0124,4,83.79,335.16
OI002089,O000668,P0076,1,79.1,79.1
OI002090,O000134,P0060,4,71.75,287.0
OI002091,O000071,P0025,2,83.25,166.5
OI002092,O000123,P0137,1,98.66,98.66
OI002093,O000645,P0126,3,57.21,171.63
OI002094,O000511,P0146,2,62.75,125.5
OI002095,O000902,P0045,3,55.08,165.24
OI002096,O000526,P0065,5,107.74,538.7
OI002097,O000907,P0166,3,114.06,342.18
OI002098,O000998,P0122,1,112.3,112.3
OI002099,O000013,P0107,3,246.04,738.12
OI002100,O000176,P0135,1,118.42,118.42
OI002101,O000187,P0101,1,29.46,29.46
OI002102,O000799,P0036,5,117.88,589.4
OI002103,O000511,P0164,4,221.03,884.12
OI002104,O000421,P0068,1,67.6,67.6
OI002105,O000579,P0058,1,390.27,390.27
OI002106,O000639,P0009,2,220.03,440.06
OI002107,O000658,P0102,1,112.47,112.47
OI002108,O000280,P0050,4,115.95,463.8
OI002109,O000808,P0042,5,84.32,421.6
OI002110,O000049,P0175,2,226.29,452.58
OI002111,O000812,P0107,3,246.04,738.12
OI002112,O000359,P0100,3,83.19,249.57
OI002113,O000222,P0016,1,75.2,75.2
OI002114,O000400,P0046,2,93.66,187.32
OI002115,O000379,P0017,2,48.14,96.28
OI002116,O000129,P0063,5,104.03,520.15
OI002117,O000349,P0082,3,108.55,325.65
OI002118,O000035,P0150,2,172.48,344.96
OI002119,O000118,P0035,1,46.2,46.2
OI002120,O000642,P0191,2,267.43,534.86
OI002121,O000918,P0116,5,345.28,1726.4
OI002122,O000497,P0042,1,84.32,84.32
OI002123,O000132,P0132,4,67.76,271.04
OI002124,O000036,P0006,2,64.76,129.52
OI002125,O000934,P0198,4,267.05,1068.2
OI002126,O000049,P0170,5,97.07,485.35
OI002127,O000949,P0102,4,112.47,449.88
OI002128,O000065,P0161,5,98.07,490.35
OI002129,O000556,P0131,3,93.84,281.52
OI002130,O000494,P0071,1,108.8,108.8
OI002131,O000057,P0162,5,274.18,1370.9
OI002132,O000737,P0159,2,86.03,172.06
OI002133,O000491,P0066,5,55.48,277.4
OI002134,O000830,P0190,1,109.52,109.52
OI002135,O000598,P0018,3,368.51,1105.53
OI002136,O000179,P0021,5,115.8,579.0
OI002137,O000164,P0094,1,76.44,76.44
OI002138,O000510,P0024,2,81.07,162.14
OI002139,O000363,P0111,2,80.09,160.18
OI002140,O000807,P0147,3,323.57,970.71
OI002141,O000936,P0080,4,282.38,1129.52
OI002142,O000873,P0140,1,420.42,420.42
OI002143,O000548,P0200,3,98.0,294.0
OI002144,O000219,P0037,1,163.56,163.56
OI002145,O000577,P0135,3,118.42,355.26
OI002146,O000517,P0046,1,93.66,93.66
OI002147,O000405,P0024,5,81.07,405.35
OI002148,O000451,P0064,4,105.72,422.88
OI002149,O000407,P0137,3,98.66,295.98
OI002150,O000208,P0002,1,91.67,91.67
OI002151,O000796,P0175,1,226.29,226.29
OI002152,O000998,P0041,1,329.52,329.52
OI002153,O000159,P0174,3,347.83,1043.49
OI002154,O000681,P0085,3,82.19,246.57
OI002155,O000547,P0185,2,333.87,667.74
OI002156,O000938,P0005,3,283.06,849.18
OI002157,O000927,P0095,3,300.44,901.32
OI002158,O000088,P0019,2,67.31,134.62
OI002159,O000203,P0140,1,420.42,420.42
OI002160,O000754,P0067,4,337.1,1348.4
OI002161,O000372,P0055,2,99.52,199.04
OI002162,O000664,P0169,4,260.33,1041.32
OI002163,O000359,P0033,5,69.13,345.65
OI002164,O000719,P0087,2,76.86,153.72
OI002165,O000691,P0116,2,345.28,690.56
OI002166,O000258,P0049,5,210.17,1050.85
OI002167,O000061,P0183,4,79.24,316.96
OI002168,O000726,P0081,3,78.99,236.97
OI002169,O000260,P0023,3,260.5,781.5
OI002170,O000844,P0005,2,283.06,566.12
OI002171,O000894,P0060,3,71.75,215.25
OI002172,O000816,P0104,3,53.78,161.34
OI002173,O000079,P0114,4,100.79,403.16
OI002174,O000531,P0054,1,31.28,31.28
OI002175,O000526,P0024,1,81.07,81.07
OI002176,O000126,P0013,1,204.47,204.47
OI002177,O000296,P0149,1,60.85,60.85
OI002178,O000504,P0004,1,289.27,289.27
OI002179,O000980,P0124,3,83.79,251.37
OI002180,O000938,P0018,4,368.51,1474.04
OI002181,O000638,P0069,5,31.34,156.7
OI002182,O000761,P0094,4,76.44,305.76
OI002183,O000140,P0002,5,91.67,458.35
OI002184,O000217,P0153,5,83.43,417.15
OI002185,O000209,P0149,5,60.85,304.25
OI002186,O000985,P0095,5,300.44,1502.2
OI002187,O000780,P0026,3,120.5,361.5
OI002188,O000014,P0128,3,81.48,244.44
OI002189,O000226,P0018,1,368.51,368.51
OI002190,O000314,P0142,3,59.27,177.81
OI002191,O000412,P0044,4,83.65,334.6
OI002192,O000125,P0115,5,47.59,237.95
OI002193,O000240,P0039,5,281.89,1409.45
OI002194,O000753,P0180,4,43.78,175.12
OI002195,O000093,P0112,5,101.84,509.2
OI002196,O000508,P0025,1,83.25,83.25
OI002197,O000608,P0018,5,368.51,1842.55
OI002198,O000176,P0117,5,227.62,1138.1
OI002199,O000573,P0149,2,60.85,121.7
OI002200,O000902,P0178,5,284.43,1422.15
OI002201,O000168,P0024,4,81.07,324.28
OI002202,O000057,P0181,4,59.13,236.52
OI002203,O000046,P0183,2,79.24,158.48
OI002204,O000086,P0121,5,79.61,398.05
OI002205,O000127,P0032,5,98.45,492.25
OI002206,O000366,P0030,1,45.34,45.34
OI002207,O000130,P0014,1,160.43,160.43
OI002208,O000259,P0070,3,104.08,312.24
OI002209,O000641,P0090,3,105.69,317.07
OI002210,O000691,P0134,5,39.68,198.4
OI002211,O000127,P0134,5,39.68,198.4
OI002212,O000236,P0043,4,62.64,250.56
OI002213,O000541,P0001,4,205.63,822.52
OI002214,O000546,P0153,1,83.43,83.43
OI002215,O000235,P0047,5,308.95,1544.75
OI002216,O000755,P0170,1,97.07,97.07
OI002217,O000233,P0107,5,246.04,1230.2
OI002218,O000125,P0141,1,247.81,247.81
OI002219,O000512,P0123,1,81.92,81.92
OI002220,O000230,P0031,1,88.15,88.15
OI002221,O000451,P0022,3,111.65,334.95
OI002222,O000947,P0013,3,204.47,613.41
OI002223,O000964,P0086,4,69.43,277.72
OI002224,O000159,P0129,5,43.04,215.2
OI002225,O000716,P0030,5,45.34,226.7
OI002226,O000018,P0100,1,83.19,83.19
OI002227,O000876,P0153,4,83.43,333.72
OI002228,O000922,P0075,2,101.68,203.36
OI002229,O000777,P0155,3,81.82,245.46
OI002230,O000738,P0116,2,345.28,690.56
OI002231,O000454,P0115,5,47.59,237.95
OI002232,O000210,P0151,4,373.89,1495.56
OI002233,O000067,P0040,4,73.43,293.72
OI002234,O000318,P0171,1,98.58,98.58
OI002235,O000944,P0152,3,124.65,373.95
OI002236,O000716,P0184,2,93.76,187.52
OI002237,O000358,P0187,1,36.09,36.09
OI002238,O000452,P0153,1,83.43,83.43
OI002239,O000896,P0072,1,138.56,138.56
OI002240,O000046,P0125,4,339.63,1358.52
OI002241,O000967,P0014,3,160.43,481.29
OI002242,O000226,P0124,2,83.79,167.58
OI002243,O000264,P0092,2,251.54,503.08
OI002244,O000013,P0002,5,91.67,458.35
OI002245,O000152,P0048,1,22.94,22.94
OI002246,O000819,P0039,5,281.89,1409.45
OI002247,O000386,P0085,3,82.19,246.57
OI002248,O000262,P0098,3,87.52,262.56
OI002249,O000667,P0188,3,252.61,757.83
OI002250,O000219,P0190,2,109.52,219.04
OI002251,O000363,P0039,2,281.89,563.78
OI002252,O000547,P0091,1,53.61,53.61
OI002253,O000199,P0044,5,83.65,418.25
OI002254,O000307,P0137,5,98.66,493.3
OI002255,O000121,P0049,3,210.17,630.51
OI002256,O000298,P0074,3,68.57,205.71
OI002257,O000673,P0160,3,92.71,278.13
OI002258,O000104,P0185,3,333.87,1001.61
OI002259,O000262,P0194,4,284.46,1137.84
OI002260,O000958,P0164,4,221.03,884.12
OI002261,O000747,P0061,4,68.73,274.92
OI002262,O000423,P0079,1,116.9,116.9
OI002263,O000178,P0011,1,332.11,332.11
OI002264,O000821,P0130,2,113.44,226.88
OI002265,O000841,P0029,2,137.48,274.96
OI002266,O000993,P0050,3,115.95,347.85
OI002267,O000612,P0101,1,29.46,29.46
OI002268,O000736,P0088,1,107.19,107.19
OI002269,O000587,P0041,4,329.52,1318.08
OI002270,O000520,P0129,3,43.04,129.12
OI002271,O000756,P0159,3,86.03,258.09
OI002272,O000328,P0002,5,91.67,458.35
OI002273,O000233,P0062,2,71.74,143.48
OI002274,O000083,P0001,5,205.63,1028.15
OI002275,O000351,P0167,3,107.33,321.99
OI002276,O000578,P0074,2,68.57,137.14
OI002277,O000008,P0004,4,289.27,1157.08
OI002278,O000111,P0174,1,347.83,347.83
OI002279,O000316,P0103,3,71.16,213.48
OI002280,O000683,P0078,5,78.12,390.6
OI002281,O000534,P0061,3,68.73,206.19
OI002282,O000492,P0084,1,100.61,100.61
OI002283,O000732,P0051,4,136.99,547.96
OI002284,O000731,P0017,2,48.14,96.28
OI002285,O000979,P0036,4,117.88,471.52
OI002286,O000924,P0113,2,20.11,40.22
OI002287,O000313,P0018,2,368.51,737.02
OI002288,O000957,P0177,5,271.9,1359.5
OI002289,O000700,P0190,4,109.52,438.08
OI002290,O000595,P0092,5,251.54,1257.7
OI002291,O000004,P0014,1,160.43,160.43
OI002292,O000407,P0122,3,112.3,336.9
OI002293,O000361,P0114,2,100.79,201.58
OI002294,O000453,P0029,2,137.48,274.96
OI002295,O000006,P0199,2,341.73,683.46
OI002296,O000154,P0042,4,84.32,337.28
OI002297,O000316,P0102,5,112.47,562.35
OI002298,O000771,P0133,1,447.5,447.5
OI002299,O000420,P0110,2,129.63,259.26
OI002300,O000471,P0128,1,81.48,81.48
OI002301,O000500,P0084,1,100.61,100.61
OI002302,O000806,P0092,2,251.54,503.08
OI002303,O000369,P0002,3,91.67,275.01
OI002304,O000216,P0056,4,175.19,700.76
OI002305,O000266,P0022,2,111.65,223.3
OI002306,O000072,P0189,5,131.12,655.6
OI002307,O000587,P0044,2,83.65,167.3
OI002308,O000010,P0024,4,81.07,324.28
OI002309,O000243,P0169,3,260.33,780.99
OI002310,O000184,P0132,1,67.76,67.76
OI002311,O000583,P0084,4,100.61,402.44
OI002312,O000455,P0021,2,115.8,231.6
OI002313,O000068,P0155,2,81.82,163.64
OI002314,O000354,P0159,4,86.03,344.12
OI002315,O000245,P0052,4,81.47,325.88
OI002316,O000788,P0176,5,215.29,1076.45
OI002317,O000284,P0076,1,79.1,79.1
OI002318,O000816,P0026,5,120.5,602.5
OI002319,O000904,P0088,1,107.19,107.19
OI002320,O000071,P0190,3,109.52,328.56
OI002321,O000162,P0043,1,62.64,62.64
OI002322,O000286,P0089,4,137.76,551.04
OI002323,O000189,P0134,1,39.68,39.68
OI002324,O000890,P0024,4,81.07,324.28
OI002325,O000155,P0136,5,60.43,302.15
OI002326,O000955,P0006,2,64.76,129.52
OI002327,O000648,P0160,5,92.71,463.55
OI002328,O000028,P0161,1,98.07,98.07
OI002329,O000241,P0196,2,97.68,195.36
OI002330,O000382,P0138,3,117.83,353.49
OI002331,O000558,P0164,3,221.03,663.09
OI002332,O000033,P0082,4,108.55,434.2
OI002333,O000038,P0158,5,93.37,466.85
OI002334,O000837,P0163,3,124.01,372.03
OI002335,O000420,P0184,3,93.76,281.28
OI002336,O000714,P0101,3,29.46,88.38
OI002337,O000700,P0095,5,300.44,1502.2
OI002338,O000802,P0195,5,68.25,341.25
OI002339,O000005,P0073,3,112.77,338.31
OI002340,O001000,P0013,1,204.47,204.47
OI002341,O000702,P0119,2,37.99,75.98
OI002342,O000694,P0090,3,105.69,317.07
OI002343,O000556,P0049,4,210.17,840.68
OI002344,O000026,P0130,2,113.44,226.88
OI002345,O000073,P0166,1,114.06,114.06
OI002346,O000618,P0182,2,99.66,199.32
OI002347,O000291,P0183,3,79.24,237.72
OI002348,O000726,P0041,2,329.52,659.04
OI002349,O000361,P0185,4,333.87,1335.48
OI002350,O000261,P0126,2,57.21,114.42
OI002351,O000784,P0100,3,83.19,249.57
OI002352,O000725,P0085,2,82.19,164.38
OI002353,O000350,P0182,3,99.66,298.98
OI002354,O000639,P0054,1,31.28,31.28
OI002355,O000103,P0159,2,86.03,172.06
OI002356,O000955,P0013,2,204.47,408.94
OI002357,O000221,P0067,4,337.1,1348.4
OI002358,O000949,P0072,3,138.56,415.68
OI002359,O000237,P0106,1,121.07,121.07
OI002360,O000472,P0079,2,116.9,233.8
OI002361,O000455,P0048,1,22.94,22.94
OI002362,O000518,P0007,4,360.51,1442.04
OI002363,O000468,P0081,2,78.99,157.98
OI002364,O000482,P0141,3,247.81,743.43
OI002365,O000233,P0046,5,93.66,468.3
OI002366,O000727,P0024,3,81.07,243.21
OI002367,O000961,P0087,5,76.86,384.3
OI002368,O000883,P0141,2,247.81,495.62
OI002369,O000174,P0117,3,227.62,682.86
OI002370,O000066,P0012,3,45.12,135.36
OI002371,O000927,P0030,4,45.34,181.36
OI002372,O000876,P0165,4,133.56,534.24
OI002373,O000786,P0107,1,246.04,246.04
OI002374,O000595,P0145,2,45.17,90.34
OI002375,O000393,P0002,5,91.67,458.35
OI002376,O000945,P0142,4,59.27,237.08
OI002377,O000317,P0045,3,55.08,165.24
OI002378,O000107,P0038,2,68.52,137.04
OI002379,O000252,P0003,3,251.79,755.37
OI002380,O000131,P0085,5,82.19,410.95
OI002381,O000536,P0035,4,46.2,184.8
OI002382,O000235,P0047,5,308.95,1544.75
OI002383,O000330,P0179,2,423.2,846.4
OI002384,O000058,P0134,1,39.68,39.68
OI002385,O000157,P0122,1,112.3,112.3
OI002386,O000175,P0072,4,138.56,554.24
OI002387,O000966,P0157,1,329.97,329.97
OI002388,O000625,P0145,2,45.17,90.34
OI002389,O000217,P0035,3,46.2,138.6
OI002390,O000179,P0111,5,80.09,400.45
OI002391,O000563,P0077,3,59.39,178.17
OI002392,O000974,P0042,3,84.32,252.96
OI002393,O000309,P0060,5,71.75,358.75
OI002394,O000822,P0064,1,105.72,105.72
OI002395,O000014,P0014,5,160.43,802.15
OI002396,O000608,P0090,2,105.69,211.38
OI002397,O000496,P0124,2,83.79,167.58
OI002398,O000405,P0043,1,62.64,62.64
OI002399,O000525,P0141,4,247.81,991.24
OI002400,O000188,P0051,2,136.99,273.98
OI002401,O000779,P0075,5,101.68,508.4
OI002402,O000810,P0064,5,105.72,528.6
OI002403,O000489,P0150,1,172.48,172.48
OI002404,O000983,P0004,5,289.27,1446.35
OI002405,O000293,P0017,5,48.14,240.7
OI002406,O000302,P0129,5,43.04,215.2
OI002407,O000997,P0054,2,31.28,62.56
OI002408,O000603,P0044,1,83.65,83.65
OI002409,O000089,P0156,3,33.32,99.96
OI002410,O000979,P0050,5,115.95,579.75
OI002411,O000982,P0151,1,373.89,373.89
OI002412,O000796,P0113,3,20.11,60.33
OI002413,O000861,P0185,4,333.87,1335.48
OI002414,O000747,P0025,3,83.25,249.75
OI002415,O000629,P0097,1,24.44,24.44
